,title,link
41,"文 ""日 경제보복, 韓기업 피해땐 대응""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582807
42,"신복위, 아동양육시설 에어컨 지원",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579048
43,"한화 야심작 캐롯손보, 보험시장 메기 되나",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580498
44,"윤석헌 ""지방銀, 어려운 지역中企 지원 끊지 마라""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580496
45,전세금 떼일 위험 뚝···보증특례 전국 확대,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580546
46,"나경원 ""노조, 거대 권력집단화...사회적 책임법 만들것""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580982
47,"5당 싱크탱크 ""국회 신뢰도 제고 공동연구""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579761
48,[토요와치] 스파크 튀는 MOTOR,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581716
49,"""북미 대화 불씨 살렸지만 비핵화 입장차 여전...실무협상 난항 예고""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578444
50,"러·사우디 ""국제유가 하락 막자""···원유감산 6개월이상 연장 합의",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578326
51,"""정치적 구호에 매몰된 에너지정책 자제해야""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581211
52,미·중·일 1위 제품 느는데 한국만 제자리,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582794
53,"[트럼프·김정은 판문점 회동]최북단 '오울렛 초소' 찾은 트럼프, 북측 보며 ""안전해졌다""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578386
54,"""디지털 퍼스트""...우리銀 '은행내 은행' 만든다",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579517
55,특별연장근로 개선·재량근로 확대 등 거론,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581207
56,"""밤에도 불켜게 해달라"" 4만개 기업연구소의 호소",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581236
57,"""화웨이에 美부품 계속 판다""···韓 등에 反화웨이 압박 풀듯",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578327
58,6.7조 추경 또 '졸속심사'로 가나,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582075
59,"트럼프, 오산 美기지 방문 ""김정은과 생산적 회담..北번영 얘기""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578446
60,태양광개발 편법 기승에···신재생에너지 혜택 축소,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579858
61,'적자국채' 추경인데...또 졸속심사하나,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579907
62,"日 수출 규제, 글로벌 서플라이체인 붕괴 부를 수도",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581263
63,"미국 폼페이오-비건, 북한 리용호-최선희 투톱 협상 예상",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578449
64,"""수출규제 해법 찾자""...초당적 방일단 이달 파견",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582662
65,"부품소재, 일본 이기려면 일본 배워라",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582143
66,CT·MRI 안찍어도 치매보험금 받는다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579856
67,"日, 韓 수출 규제···""아베, 참의원 선거 앞두고 정치적 악용""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578319
68,'SRT 7일 프리패스' 출시···男 출산휴가급여도 비과세,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580520
69,"[로봇이 간다] 공경철 대표 ""교수창업 성과 인정, 실패땐 낙인 찍히는 사회인식 변해야""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582052
70,"중견기업, 제3인뱅 흥행 다크호스 될까",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582083
71,민간아파트까지 분양가 상한제···집값 잡으려다 '로또' 양산하나,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582789
72,"손정의 文에 ""첫째도 둘째도 셋째도 AI""...재계와는 日 보복  놓고 깊숙한 논의",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581201
73,이달중순 개각 복지 김수현 급부상,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581223
74,"""韓수출규제 선거전에 활용하라"" 후보들에 대놓고 독려하는 아베",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581733
75,소사장제 도입·직원 교차활용···'눈물의 편법' 내몰리는 中企,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579838
76,[백브리핑]연금계좌 유치 속도내는 국민銀,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579180
77,"""전기료 합리화 등 시장기능 살리고, 규제 일변 수요관리 벗어나야""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581234
78,대기업이 市場 만들어야 이공계 인재 다시 모인다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581243
79,"정해구 ""최저임금 논란, 文 정부 공격 수단으로 동원""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581048
80,[미중 무역전쟁 휴전] 무역전쟁 확전 피했지만···관세철회 등 이견 커 난항 예고,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578329
81,유망 스타트업에 우수인력 매칭...신한금융 12일부터 채용박람회,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582005
82,마래푸 228만원·청담 단독 385만원···재산세 세부담 상한 육박에 민원 폭증,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582760
83,"[文, 10일 30대 그룹 간담회] 기업 채널 통해 對日 해법 모색···투자확대도 요청할 듯",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581684
84,"김현준 국세청장 ""비정기 세무조사 줄일것""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579156
85,"현대차, 미래차 중심 인력재편 신호탄···국내도 '두뇌' 늘리고 생산직 줄일듯",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582110
86,"""트럼프, 북미회담 직후 文에 귓속말로 내용 전달""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579050
87,"'월북' 최덕신의 아들, 승인 없이 평양행",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582133
88,"[주52시간 1년] ""주52시간 근로가 학문의 자유 뺏다""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578354
89,[이사람] 장관 후보 9명 낙마시킨 '박지원 수첩'...윤석열 청문회서도 열릴까,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581607
90,"[토요워치]엔진이냐, 모터냐...동력혁명 딜레마",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581727
91,[파이낸셜포커스]英·日은행은 점포공유...韓은 노조 눈치만,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579853
92,암호화폐 들썩이자···과세론 다시 부상,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579924
93,3년간 빚 잘 갚으면 잔여채무 95% 면제,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579700
94,"[토요워치] ""나는 아직 죽지 않아""···디젤차, 배출가스 저감으로 부활 예고",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581701
95,"금융위, 론스타ISD 대응 전담조직 신설",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582087
96,규제자유특구 14개 연내 지정···샌드박스 100건 조기 창출,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580530
97,"""日수입 소재 롱리스트 골라내니 1·2·3번째 품목만 콕집어 공격""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580600
98,국세청 차장 김대지·서울청장 김명준 유력,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582728
99,"""中 'R&D 인해전술'로 뛰는데...韓은 연구실 컴퓨터 끄라니""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581254
100,신한생명 서비스대상 '명예의 전당' 입성,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582606
101,[국제상품시황]美 원유재고 감소에...WTI 1.81% 상승,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579184
102,투자 다급하자 줄였던 稅혜택 다시 확대···기업에 'SOS',https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580545
103,"이인영 ""노동자는 사회약자, 김명환 구속수사 능사였나""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580163
104,"비건 ""北핵동결 땐 평양연락사무소""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580599
105,KDB생명 매각 속도내나..수석 부사장에 백인균 산은 부행장 내정,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582870
106,[알립니다] 제1차 서경 '시그널' 인베스트포럼 엽니다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581212
107,[일본 배워서 일본을 이기자] 혼신의 힘 쏟아 최고의 제품 만든다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582166
108,호쿠리쿠 경제교류회의도 취소...출범 이후 처음,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580541
109,전기요금 인상 우려 커지자 탈원전 반대서명 50만 돌파,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581730
110,"[서경이 만난 사람]손병석 코레일 사장 ""민관 힘 합쳐 팀코리아 구성...철도 패키지수출 추진""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582200
111,[일본 배워서 일본을 이기자] R&D투자 500대 기업 중 85곳이 일본,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582165
112,日 '현대重 심사' 견제 불보듯...해운·중소가전 추가보복 가능성,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579958
113,"[여의도 만화경] 한 지붕 두 노조, 바른미래 갈등의 뿌리",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579901
114,"트럼프 ""2∼3주 내 협상 재개""···비핵화시계 다시 돈다",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578356
115,주52시간 근로에 불꺼진 연구소···규제·노조가 제조업 경쟁력 '발목',https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582791
116,31년만에···'고래잡이' 재개한 日,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578243
117,금리인하 전쟁 주도 카뱅...시중銀과 격차 더 벌렸다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580528
118,"이방카 ""北여성도 평화에 기여할수 있다""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578336
119,"[한일 경제전쟁]군사용 전자부품도 수출 통제 검토...""규제 품목 넓혀 韓에 큰 타격 줄 것""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579937
120,月결제액 1조...무섭게 큰 '신한 페이판',https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579160
121,日 점유율 90%인데···공급 통제땐 韓 반도체·디스플레이 '속수무책',https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578344
122,"금융위-금감원, 내년 채용 두고 또 갈등하나",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581187
123,KC안전인증 독과점 규제 푼다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581144
124,[알립니다] 서울경제신문 경력기자 모집합니다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580566
125,저신용자 대출절벽 4년만에 현실화,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578991
126,"靑 ""보복성격 日규제 명백한 국제법 위반""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581244
127,수백억 진입비용 추가되면...'타다'도 서비스 지속 장담못해,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582804
128,이해찬 “외교·안보에 여야 없어”···文-5당 대표 회동 제안,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582691
129,현대기아차 中인력 5% 줄였다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582147
130,[일본 배워서 일본을 이기자] 日 '모노즈쿠리'로 세계 제패...韓 '부품소재 징비록' 다시 써야,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582195
131,"청와대, 이 와중에 '보복' 표현 놓고 실수",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581253
132,"부품소재 국산화 大計, 기초과학 없인 모래성",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580598
133,[주52시간 근무 시행 1년]내년 2.7만곳 시행···감독 사실상 불가능,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579844
134,반일감정 고조...日대사관 경비 3배 강화,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581724
135,"비건-이도훈, 10~11일 베를린 회동",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582128
136,"""日수출규제에 불매운동 벌어질라""···국내진출 일본 기업들 전전긍긍",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579935
137,"""美 일자리 창출 기여 감사드린다""...韓기업 치켜세운 트럼프",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578351
138,KB금융 전 계열사 신용대출 앱 하나로 가능,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579070
139,"파격의 연속...金 ""우리 땅 밟는 최초의 美 대통령""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578339
140,[토요워치] 日 회유에도...반세기만에 이룬 엔진주권,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581698
141,"""文 정교한 협상안 제시해 존재감 있는 촉진자 돼야""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579166
142,대외행보 줄이는 黃···정책투쟁 모드 전환,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578376
143,여성 취업 늘었지만···비정규직 비중 높아,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579122
144,"'쇼' 넘은 53분 단독 회담...트럼프 ""대북 제재 해제 될 수 있을 것""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578385
145,바른미래 혁신委 이번주 초 출범,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578373
146,"D램값 곤두박질치는데...中칭화유니 ""시장 진출""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579869
147,황교안·양정철로 불똥 튄 윤석열 청문회...'중립성·외압' 공방,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582727
148,줄줄이 청약연기 ··· 분양시장 대혼란,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581755
149,아시아나 매각기준 놓고...금호-채권단 신경전,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581180
150,"1주일 남은 '윤석열 청문회'...與野, 증인 놓고 충돌",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579128
151,[알립니다] 7~8월 로터리 필진 바뀝니다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003578383
152,8시면 분주할 급식소 텅 비어...영양사 혼자 빵 정리,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580549
153,"[로봇이 간다] 척추장애 소녀 일으킨 로봇슈트···""일상복처럼 입고 걷죠""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582051
154,결국 전기요금 오른다,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579177
155,[일본 배워서 일본을 이기자] 'ESI 전략'으로 공동목표 위해 협업,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582167
156,"국경 넘나들며 18년 장학사업...최윤, 日 금강학교 이사장 됐다",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580502
157,재정확보 대책도 없이···성과 자랑만 한 '文케어',https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579863
158,"""여야정, 경제위기란 말 입에 담지 말라 日 치밀한 보복에도 우린 서로 비난만""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580559
159,환경 규제에 발목 잡혀 불화수소 국산화 무산,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582158
160,"""떼 쓰면 들어준다""···정규직화에 임금·처우까지 '내몫' 요구",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579947
161,소급 안되고 시행시기도 불투명...개인·기업 혼란 키우는 '세제감면',https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582148
162,소주성특위 설문서도 최저임금 동결론,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581258
163,"""학사급 연구인력 채용사업 확대해야""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581203
164,"""JY, 日기업의 해외 공장서 조달 요청해도 쉽지 않아""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582755
165,[백브리핑]'TPO'에 공들이는 금융당국,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582753
166,만도 감원돌입...구조조정 한파 오나,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579859
167,카카오페이로 보험료 내세요,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582611
168,"KDI, 넉달째 ""투자·수출 위축...경기부진""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582151
169,"타다, 운행대수만큼 면허 사거나 대여···10일 '택시-모빌리티 상생안' 나온다",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581157
170,"농협 58돌...""새바람 불어라""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579125
171,"韓 연구진 日 3분의1 그쳐...이공계 기피증, 산업뿌리 흔든다",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003580544
172,"부실 털기 위한 M&A, '승자의 저주'만 부른다",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579129
173,'예타 면제' 안되면 포토레지스트 국산화 2021년에나 시작,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582808
174,"철강사 지원부서 예산 30% ↓···건설 빅5, 3개월새 600명 감원",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003582117
175,[토요워치] '클래식카를 전기차로 튜닝'...규제 풀고 쌩쌩 달릴까,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581719
176,"'대미통' 김명길, 비핵화 실무협상 비건 파트너로",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003581125
177,"94%가 ""최저임금 인상속도 조절해야""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579109
178,이낙연>황교안...뒤집히는 잠룡판도,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003579904
