,title,link
0,"""트럼프, 김정은에 평양 연락사무소 제안""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458419
1,"日 작년 불산 수출 중단때 기업들, 피해 경고했지만 산업부 아무 대책도 안 내",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458403
2,"靑 윤건영, 판문점 회동 막후 조율",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003457863
3,7월 시작하자마자… 전국 22곳이 폭염 신기록,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003459100
4,"한미정상 DMZ 첫 동행, 군사분계선 25m 앞 오울렛 초소도 방문",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003457580
5,"콘웨이 ""트럼프, 노벨상의 길 가고 있다""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458411
6,"정부, 日과 실무협상 합의… 美에도 다음주 통상교섭본부장 파견",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003459437
7,"2000만원이하 임대소득자에도, 세금고지서 날아갑니다",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003459347
8,"[청와대 인사이드] 요즘 가는 곳마다 ""내 생각을 바꾸겠다""는데…",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458436
9,"[팔면봉] 軍, 南侵 인정 않고 사과도 없는 北과 '6·25 공동 기념사업' 검토한다니… 외",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458396
10,"북한 땅 밟은 트럼프 ""김정은, 백악관 오라""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003457572
11,"두꺼비집, 전기기관차, 자율항해 여객선… 128년 동안 '세계 최초' 쏟아낸 혁신",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458978
12,"WSJ ""北, 하노이 협상단 중 한명 이상은 처형""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003457865
13,"트럼프 ""김정은, 조만간 다시 만나길… 서두르지 않겠지만 비핵화 도달 확신""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458187
14,文대통령 오는 4일 손정의 日소프트뱅크 회장 만나,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003457908
15,[팔면봉] 하나원 개원 20주년에 장차관 빠지고 공개도 안 해 외,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003459321
16,"""日의 보복 예상 품목, 수백개 달할 수도""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458416
17,조사는 국방부가 주도하고… 느닷없이 총리실이 브리핑 논란,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458401
18,"똑같은 2주택자라도… 월세 놓으면 과세, 전세 놓으면 비과세",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003459346
19,"일본이 독과점 부품 끊겠다는데… 靑 대책은 ""수입선 다변화""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458087
20,"""윤석열 검찰총장 지명 직전, 아내 전시회 협찬사 4배로""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003458630
21,靑·軍수뇌부 놔두고… 北목선 '조사 끝',https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003457911
22,"전문가 ""불화수소로(日이 수출규제한 소재)는 무기 안 만든다… 외부 노출땐 독성 쉽게 잃어""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=023&aid=0003459065
